ID,Date,Comp,Round,Venue,Squad,Opponent,Start,xG,PSxG,Body Part,Distance,Minute,Score,Goalkeeper,Assist,GCA1,Type,GCA2,Type,Notes,
133,2020-06-26,Serie A,Matchweek 28,Home,Juventus,Lecce,Y,0.79,0.89,Right Foot,13,62,1-0,Gabriel,,Cristiano Ronaldo,Fouled,Juan Cuadrado,Pass (Live),
134,2020-06-22,Serie A,Matchweek 27,Away,Juventus,Bologna,Y,0.79,0.9,Right Foot,13,23,0-0,Łukasz Skorupski,,Matthijs de Ligt,Fouled,Mattia De Sciglio,Pass (Live),
135,2020-02-22,Serie A,Matchweek 25,Away,Juventus,SPAL,Y,0.35,0.78,Right Foot,10,39,0-0,Etrit Berisha,Juan Cuadrado,Juan Cuadrado,Pass (Live),Aaron Ramsey,Pass (Live),
136,2020-02-13,Coppa Italia,Semi-finals,Away,Juventus,Milan,Y,,,,,90+1,0-1,Gianluigi Donnarumma,,,,,,
137,2020-02-08,Serie A,Matchweek 23,Away,Juventus,Hellas Verona,Y,0.11,0.43,Right Foot,16,65,0-0,Marco Silvestri,Rodrigo Bentancur,Rodrigo Bentancur,Pass (Live),Cristiano Ronaldo,Pass (Live),
138,2020-02-02,Serie A,Matchweek 22,Home,Juventus,Fiorentina,Y,0.79,1,Right Foot,13,80,1-0,Bartłomiej Drągowski,,Rodrigo Bentancur,Fouled,Rodrigo Bentancur,Take-On,
139,2020-02-02,Serie A,Matchweek 22,Home,Juventus,Fiorentina,Y,0.79,1,Right Foot,13,40,0-0,Bartłomiej Drągowski,,,Fouled,Miralem Pjanić,Shot,
140,2020-01-26,Serie A,Matchweek 21,Away,Juventus,Napoli,Y,0.53,0.88,Right Foot,5,90,0-2,Alex Meret,Rodrigo Bentancur,Rodrigo Bentancur,Pass (Live),Alex Sandro,Pass (Live),Volley
141,2020-01-22,Coppa Italia,Quarter-finals,Home,Juventus,Roma,Y,,,,,26,0-0,Pau López,Gonzalo Higuaín,,,,,
142,2020-01-19,Serie A,Matchweek 20,Home,Juventus,Parma,Y,0.36,0.79,Right Foot,12,58,1-1,Luigi Sepe,Paulo Dybala,Paulo Dybala,Pass (Live),Miralem Pjanić,Pass (Live),
143,2020-01-19,Serie A,Matchweek 20,Home,Juventus,Parma,Y,0.04,0.06,Right Foot,18,43,0-0,Luigi Sepe,Blaise Matuidi,Blaise Matuidi,Pass (Live),Paulo Dybala,Pass (Live),Deflected
144,2020-01-12,Serie A,Matchweek 19,Away,Juventus,Roma,Y,0.79,0.97,Right Foot,13,10,1-0,Pau López,,Paulo Dybala,Fouled,Paulo Dybala,Tackle,
145,2020-01-06,Serie A,Matchweek 18,Home,Juventus,Cagliari,Y,0.31,0.68,Left Foot,8,82,3-0,Robin Olsen,Douglas Costa,Douglas Costa,Pass (Live),,,
146,2020-01-06,Serie A,Matchweek 18,Home,Juventus,Cagliari,Y,0.79,0.99,Right Foot,13,67,1-0,Robin Olsen,,Paulo Dybala,Fouled,Paulo Dybala,Take-On,
147,2020-01-06,Serie A,Matchweek 18,Home,Juventus,Cagliari,Y,0.43,0.42,Right Foot,8,49,0-0,Robin Olsen,,Cristiano Ronaldo,Take-On,Cristiano Ronaldo,Take-On,
148,2019-12-18,Serie A,Matchweek 17,Away,Juventus,Sampdoria,Y,0.07,0.12,Head,4,45,1-1,Emil Audero,Alex Sandro,Alex Sandro,Pass (Live),Leonardo Bonucci,Pass (Live),
149,2019-12-15,Serie A,Matchweek 16,Home,Juventus,Udinese,Y,0.32,0.8,Left Foot,18,37,1-0,Juan Musso,Gonzalo Higuaín,Gonzalo Higuaín,Pass (Live),Mattia De Sciglio,Pass (Live),
150,2019-12-15,Serie A,Matchweek 16,Home,Juventus,Udinese,Y,0.05,0.23,Right Foot,17,9,0-0,Juan Musso,,Leonardo Bonucci,Pass (Live),Mattia De Sciglio,Pass (Live),
151,2019-12-11,Champions Lg,Group stage,Away,Juventus,Leverkusen,Y,0.62,0.63,Right Foot,6,75,0-0,Lukáš Hrádecký,Paulo Dybala,Paulo Dybala,Pass (Live),Miralem Pjanić,Pass (Live),
152,2019-12-07,Serie A,Matchweek 15,Away,Juventus,Lazio,Y,0.67,0.96,Right Foot,5,25,0-0,Thomas Strakosha,Rodrigo Bentancur,Rodrigo Bentancur,Pass (Live),Cristiano Ronaldo,Pass (Live),
153,2019-12-01,Serie A,Matchweek 14,Home,Juventus,Sassuolo,Y,0.79,1,Right Foot,13,68,1-2,Stefano Turati,,Paulo Dybala,Fouled,Cristiano Ronaldo,Pass (Live),
154,2019-11-17,UEFA Euro Qualifying,Group stage,Away,Portugal,Luxembourg,Y,,,,,86,1-0,Anthony Moris,Diogo Jota,,,,,
155,2019-11-14,UEFA Euro Qualifying,Group stage,Home,Portugal,Lithuania,Y*,,,,,65,5-0,Ernestas Šetkus,Bernardo Silva,,,,,
156,2019-11-14,UEFA Euro Qualifying,Group stage,Home,Portugal,Lithuania,Y*,,,,,22,1-0,Ernestas Šetkus,Gonçalo Paciência,,,,,
157,2019-11-14,UEFA Euro Qualifying,Group stage,Home,Portugal,Lithuania,Y*,,,,,7,0-0,Ernestas Šetkus,,,,,,
158,2019-10-30,Serie A,Matchweek 10,Home,Juventus,Genoa,Y,0.79,1,Right Foot,13,90+6,1-1,Ionuț Radu,,Cristiano Ronaldo,Fouled,Paulo Dybala,Pass (Live),
159,2019-10-19,Serie A,Matchweek 8,Home,Juventus,Bologna,Y,0.07,0.22,Right Foot,14,19,0-0,Łukasz Skorupski,,Cristiano Ronaldo,Take-On,,,
160,2019-10-14,UEFA Euro Qualifying,Group stage,Away,Portugal,Ukraine,Y*,,,,,72,0-2,Andriy Pyatov,,,,,,
161,2019-10-11,UEFA Euro Qualifying,Group stage,Home,Portugal,Luxembourg,Y*,,,,,65,1-0,Anthony Moris,,,,,,
162,2019-10-01,Champions Lg,Group stage,Home,Juventus,Leverkusen,Y,0.41,0.4,Right Foot,13,88,2-0,Lukáš Hrádecký,Paulo Dybala,Paulo Dybala,Pass (Live),Rodrigo Bentancur,Pass (Live),
163,2019-09-28,Serie A,Matchweek 6,Home,Juventus,SPAL,Y,0.25,0.45,Head,9,78,1-0,Etrit Berisha,Paulo Dybala,Paulo Dybala,Pass (Live),Miralem Pjanić,Pass (Live),
164,2019-09-21,Serie A,Matchweek 4,Home,Juventus,Hellas Verona,Y,0.79,0.94,Right Foot,13,49,1-1,Marco Silvestri,,Juan Cuadrado,Fouled,Danilo,Pass (Live),
165,2019-09-10,UEFA Euro Qualifying,Group stage,Away,Portugal,Lithuania,Y*,,,,,76,3-1,Ernestas Šetkus,Bernardo Silva,,,,,
166,2019-09-10,UEFA Euro Qualifying,Group stage,Away,Portugal,Lithuania,Y*,,,,,65,2-1,Ernestas Šetkus,Bernardo Silva,,,,,
167,2019-09-10,UEFA Euro Qualifying,Group stage,Away,Portugal,Lithuania,Y*,,,,,62,1-1,Ernestas Šetkus,Rafa Silva,,,,,
168,2019-09-10,UEFA Euro Qualifying,Group stage,Away,Portugal,Lithuania,Y*,,,,,7,0-0,Ernestas Šetkus,,,,,,
169,2019-09-07,UEFA Euro Qualifying,Group stage,Away,Portugal,Serbia,Y*,,,,,80,2-1,Marko Dmitrović,Bernardo Silva,,,,,
170,2019-08-31,Serie A,Matchweek 2,Home,Juventus,Napoli,Y,0.1,0.4,Left Foot,15,62,2-0,Alex Meret,Douglas Costa,Douglas Costa,Pass (Live),Blaise Matuidi,Pass (Live),
171,2019-06-05,UEFA Nations League,Semi-finals,Neutral,Portugal,Switzerland,Y*,,,,,90,2-1,Yann Sommer,Gonçalo Guedes,,,,,
172,2019-06-05,UEFA Nations League,Semi-finals,Neutral,Portugal,Switzerland,Y*,,,,,88,1-1,Yann Sommer,Bernardo Silva,,,,,
173,2019-06-05,UEFA Nations League,Semi-finals,Neutral,Portugal,Switzerland,Y*,,,,,25,0-0,Yann Sommer,,,,,,
174,2019-05-03,Serie A,Matchweek 35,Home,Juventus,Torino,Y,0.3,0.72,Head,8,84,0-1,Salvatore Sirigu,Leonardo Spinazzola,Leonardo Spinazzola,Pass (Live),Matheus Pereira da Silva,Pass (Live),
175,2019-04-27,Serie A,Matchweek 34,Away,Juventus,Inter,Y,0.05,0.2,Left Foot,19,62,0-1,Samir Handanović,Miralem Pjanić,Miralem Pjanić,Pass (Live),Cristiano Ronaldo,Pass (Live),
176,2019-04-16,Champions Lg,Quarter-finals,Home,Juventus,Ajax,Y,0.24,0.59,Head,11,28,0-0,André Onana,Miralem Pjanić,Miralem Pjanić,Pass (Dead),Federico Bernardeschi,Shot,
177,2019-04-10,Champions Lg,Quarter-finals,Away,Juventus,Ajax,Y,0.34,0.88,Head,10,45,0-0,André Onana,João Cancelo,João Cancelo,Pass (Live),Cristiano Ronaldo,Pass (Live),
178,2019-03-12,Champions Lg,Round of 16,Home,Juventus,Atlético Madrid,Y,0.79,0.98,Right Foot,13,86,2-0,Jan Oblak,,Federico Bernardeschi,Fouled,Federico Bernardeschi,Take-On,
179,2019-03-12,Champions Lg,Round of 16,Home,Juventus,Atlético Madrid,Y,0.06,0.17,Head,11,48,1-0,Jan Oblak,João Cancelo,João Cancelo,Pass (Live),Cristiano Ronaldo,Pass (Live),
180,2019-03-12,Champions Lg,Round of 16,Home,Juventus,Atlético Madrid,Y,0.44,0.77,Head,4,27,0-0,Jan Oblak,Federico Bernardeschi,Federico Bernardeschi,Pass (Live),Emre Can,Pass (Live),
181,2019-02-15,Serie A,Matchweek 24,Home,Juventus,Frosinone,Y,0.07,0.17,Right Foot,14,63,2-0,Marco Sportiello,Mario Mandžukić,Mario Mandžukić,Pass (Live),Rodrigo Bentancur,Pass (Live),
182,2019-02-10,Serie A,Matchweek 23,Away,Juventus,Sassuolo,Y,0.22,0.39,Head,6,70,1-0,Andrea Consigli,Miralem Pjanić,Miralem Pjanić,Pass (Dead),Alex Sandro,Pass (Live),
183,2019-02-02,Serie A,Matchweek 22,Home,Juventus,Parma,Y,0.29,0.89,Head,9,66,2-1,Luigi Sepe,Mario Mandžukić,Mario Mandžukić,Pass (Live),João Cancelo,Pass (Live),
184,2019-02-02,Serie A,Matchweek 22,Home,Juventus,Parma,Y,0.07,0.21,Right Foot,13,36,0-0,Luigi Sepe,Blaise Matuidi,Blaise Matuidi,Pass (Live),Sami Khedira,Pass (Live),Deflected
185,2019-01-27,Serie A,Matchweek 21,Away,Juventus,Lazio,Y,0.79,0.95,Right Foot,13,88,1-1,Thomas Strakosha,,João Cancelo,Fouled,Cristiano Ronaldo,Pass (Live),
186,2019-01-16,Supercoppa,Supercoppa Italiana,Neutral,Juventus,Milan,Y,,,,,61,0-0,Gianluigi Donnarumma,Miralem Pjanić,,,,,
187,2018-12-29,Serie A,Matchweek 19,Home,Juventus,Sampdoria,Y,0.79,0.89,Right Foot,13,65,1-1,Emil Audero,,,Fouled,Cristiano Ronaldo,Shot,
188,2018-12-29,Serie A,Matchweek 19,Home,Juventus,Sampdoria,Y,0.04,0.49,Right Foot,19,2,0-0,Emil Audero,Paulo Dybala,Paulo Dybala,Pass (Live),Mattia De Sciglio,Pass (Live),
189,2018-12-26,Serie A,Matchweek 18,Away,Juventus,Atalanta,N,0.55,0.8,Head,3,78,1-2,Etrit Berisha,Mario Mandžukić,Mario Mandžukić,Pass (Live),Miralem Pjanić,Pass (Dead),
190,2018-12-15,Serie A,Matchweek 16,Away,Juventus,Torino,Y,0.79,0.99,Right Foot,13,70,0-0,Salvador Ichazo,,Mario Mandžukić,Fouled,Mario Mandžukić,Interception,
191,2018-12-01,Serie A,Matchweek 14,Away,Juventus,Fiorentina,Y,0.79,0.99,Right Foot,13,79,2-0,Alban Lafont,,,Fouled,João Cancelo,Pass (Live),
192,2018-11-24,Serie A,Matchweek 13,Home,Juventus,SPAL,Y,0.21,0.63,Left Foot,10,28,0-0,Alfred Gomis,Miralem Pjanić,Miralem Pjanić,Pass (Dead),Mattia De Sciglio,Fouled,
193,2018-11-11,Serie A,Matchweek 12,Away,Juventus,Milan,Y,0.47,0.52,Right Foot,9,81,1-0,Gianluigi Donnarumma,,João Cancelo,Shot,,,Volley
194,2018-11-07,Champions Lg,Group stage,Home,Juventus,Manchester Utd,Y,0.1,0.36,Right Foot,13,65,0-0,David de Gea,Leonardo Bonucci,Leonardo Bonucci,Pass (Live),Paulo Dybala,Pass (Live),Volley
195,2018-10-27,Serie A,Matchweek 10,Away,Juventus,Empoli,Y,0.02,0.38,Right Foot,27,70,1-1,Ivan Provedel,Blaise Matuidi,Blaise Matuidi,Pass (Live),Paulo Dybala,Pass (Live),
196,2018-10-27,Serie A,Matchweek 10,Away,Juventus,Empoli,Y,0.79,0.99,Right Foot,13,54,0-1,Ivan Provedel,,Paulo Dybala,Fouled,,,
197,2018-10-20,Serie A,Matchweek 9,Home,Juventus,Genoa,Y,0.42,0.36,Right Foot,3,18,0-0,Ionuț Radu,,João Cancelo,Shot,,,
198,2018-10-06,Serie A,Matchweek 8,Away,Juventus,Udinese,Y,0.06,0.56,Left Foot,14,37,1-0,Simone Scuffet,Mario Mandžukić,Mario Mandžukić,Pass (Live),Rodrigo Bentancur,Pass (Live),
199,2018-09-23,Serie A,Matchweek 5,Away,Juventus,Frosinone,Y,0.33,0.7,Left Foot,13,81,0-0,Marco Sportiello,,Miralem Pjanić,Shot,,,
200,2018-09-16,Serie A,Matchweek 4,Home,Juventus,Sassuolo,Y,0.1,0.39,Left Foot,14,65,1-0,Andrea Consigli,Emre Can,Emre Can,Pass (Live),Douglas Costa,Pass (Live),
201,2018-09-16,Serie A,Matchweek 4,Home,Juventus,Sassuolo,Y,0.86,0.95,Right Foot,2,50,0-0,Andrea Consigli,,,,,,
202,2018-06-20,World Cup,Group stage,Neutral,Portugal,Morocco,Y*,0.45,0.57,Head,6,4,0-0,Munir,João Moutinho,João Moutinho,Pass (Live),Bernardo Silva,Pass (Dead),
203,2018-06-15,World Cup,Group stage,Neutral,Portugal,Spain,Y*,0.07,0.26,Right Foot,26,88,2-3,David de Gea,,Cristiano Ronaldo,Fouled,William Carvalho,Pass (Live),
204,2018-06-15,World Cup,Group stage,Neutral,Portugal,Spain,Y*,0.05,0.2,Left Foot,21,44,1-1,David de Gea,Gonçalo Guedes,Gonçalo Guedes,Pass (Live),Pepe,Pass (Live),
205,2018-06-15,World Cup,Group stage,Neutral,Portugal,Spain,Y*,0.79,0.99,Right Foot,13,4,0-0,David de Gea,,Cristiano Ronaldo,Fouled,Bruno Fernandes,Pass (Live),
206,2018-05-19,La Liga,Matchweek 38,Away,Real Madrid,Villarreal,Y,0.31,0.4,Head,9,32,1-0,Andrés Fernández,Marcelo,Marcelo,Pass (Live),Isco,Pass (Live),
207,2018-05-06,La Liga,Matchweek 36,Away,Real Madrid,Barcelona,Y,0.94,0.98,Right Foot,2,14,0-1,Marc-André ter Stegen,Karim Benzema,Karim Benzema,Pass (Live),Toni Kroos,Pass (Live),
208,2018-04-18,La Liga,Matchweek 33,Home,Real Madrid,Athletic Club,Y,0.13,0.66,Right Foot,11,87,0-1,Kepa Arrizabalaga,Luka Modrić,Luka Modrić,Shot,,,
209,2018-04-11,Champions Lg,Quarter-finals,Home,Real Madrid,Juventus,Y,0.79,0.99,Right Foot,13,90+7,0-3,Wojciech Szczęsny,,Lucas Vázquez,Fouled,Toni Kroos,Pass (Live),
210,2018-04-08,La Liga,Matchweek 31,Home,Real Madrid,Atlético Madrid,Y,0.06,0.22,Right Foot,12,53,0-0,Jan Oblak,Gareth Bale,Gareth Bale,Pass (Live),Marco Asensio,Pass (Live),Volley
211,2018-04-03,Champions Lg,Quarter-finals,Away,Real Madrid,Juventus,Y,0.07,0.34,Right Foot,13,64,1-0,Gianluigi Buffon,Dani Carvajal,Dani Carvajal,Pass (Live),Lucas Vázquez,Shot,Volley
212,2018-04-03,Champions Lg,Quarter-finals,Away,Real Madrid,Juventus,Y,0.46,0.95,Right Foot,9,3,0-0,Gianluigi Buffon,Isco,Isco,Pass (Live),Marcelo,Pass (Live),
213,2018-03-23,Friendlies (M),Friendlies (M),Home,Portugal,Egypt,Y*,,,,,90+4,1-1,Mohamed El-Shenawy,Ricardo Quaresma,,,,,
214,2018-03-23,Friendlies (M),Friendlies (M),Home,Portugal,Egypt,Y*,,,,,90+2,0-1,Mohamed El-Shenawy,Ricardo Quaresma,,,,,
215,2018-03-18,La Liga,Matchweek 29,Home,Real Madrid,Girona,Y,0.37,0.54,Right Foot,15,90+1,5-3,Yassine Bounou,Toni Kroos,Toni Kroos,Pass (Live),Lucas Vázquez,Pass (Live),
216,2018-03-18,La Liga,Matchweek 29,Home,Real Madrid,Girona,Y,0.73,0.98,Right Foot,3,64,3-1,Yassine Bounou,,Karim Benzema,Shot,,,
217,2018-03-18,La Liga,Matchweek 29,Home,Real Madrid,Girona,Y,0.4,0.67,Left Foot,13,47,1-1,Yassine Bounou,Karim Benzema,Karim Benzema,Pass (Live),Lucas Vázquez,Pass (Live),
218,2018-03-18,La Liga,Matchweek 29,Home,Real Madrid,Girona,Y,0.09,0.29,Left Foot,13,11,0-0,Yassine Bounou,Toni Kroos,Toni Kroos,Pass (Live),Marcelo,Pass (Live),
219,2018-03-10,La Liga,Matchweek 28,Away,Real Madrid,Eibar,Y,0.49,0.54,Head,6,84,1-1,Marko Dmitrović,Dani Carvajal,Dani Carvajal,Pass (Live),Luka Modrić,Pass (Live),
220,2018-03-10,La Liga,Matchweek 28,Away,Real Madrid,Eibar,Y,0.33,0.79,Right Foot,13,34,0-0,Marko Dmitrović,Luka Modrić,Luka Modrić,Pass (Live),Luka Modrić,Interception,
221,2018-03-06,Champions Lg,Round of 16,Away,Real Madrid,Paris S-G,Y,0.32,0.18,Head,5,51,0-0,Alphonse Areola,Lucas Vázquez,Lucas Vázquez,Pass (Live),Marco Asensio,Pass (Live),
222,2018-03-03,La Liga,Matchweek 27,Home,Real Madrid,Getafe,Y,0.33,0.38,Head,4,78,2-1,Emiliano Martínez,Marcelo,Marcelo,Pass (Live),Sergio Ramos,Pass (Live),
223,2018-03-03,La Liga,Matchweek 27,Home,Real Madrid,Getafe,Y,0.2,0.59,Left Foot,16,45+1,1-0,Emiliano Martínez,Karim Benzema,Cristiano Ronaldo,Take-On,Karim Benzema,Pass (Live),
224,2018-02-24,La Liga,Matchweek 25,Home,Real Madrid,Alavés,Y*,0.3,0.77,Right Foot,12,61,2-0,Fernando Pacheco,Lucas Vázquez,Lucas Vázquez,Pass (Live),Gareth Bale,Pass (Live),
225,2018-02-24,La Liga,Matchweek 25,Home,Real Madrid,Alavés,Y*,0.1,0.46,Left Foot,15,44,0-0,Fernando Pacheco,Karim Benzema,Karim Benzema,Pass (Live),Dani Carvajal,Pass (Live),
226,2018-02-18,La Liga,Matchweek 24,Away,Real Madrid,Betis,Y,0.17,0.04,Right Foot,12,65,3-2,Antonio Adán,Casemiro,Cristiano Ronaldo,Take-On,Casemiro,Pass (Live),
227,2018-02-14,Champions Lg,Round of 16,Home,Real Madrid,Paris S-G,Y,0.63,0.81,Left Foot,6,83,1-1,Alphonse Areola,,Luka Modrić,Pass (Live),,,Volley
228,2018-02-14,Champions Lg,Round of 16,Home,Real Madrid,Paris S-G,Y,0.79,0.97,Right Foot,13,45,0-1,Alphonse Areola,,Toni Kroos,Fouled,Marcelo,Pass (Live),
229,2018-02-10,La Liga,Matchweek 23,Home,Real Madrid,Real Sociedad,Y,0.81,0.9,Left Foot,4,80,4-1,Gerónimo Rulli,,Cristiano Ronaldo,Take-On,Gareth Bale,Shot,
230,2018-02-10,La Liga,Matchweek 23,Home,Real Madrid,Real Sociedad,Y,0.09,0.21,Head,10,37,3-0,Gerónimo Rulli,Luka Modrić,Luka Modrić,Pass (Dead),,,
231,2018-02-10,La Liga,Matchweek 23,Home,Real Madrid,Real Sociedad,Y,0.43,0.55,Right Foot,12,27,1-0,Gerónimo Rulli,Marcelo,Marcelo,Pass (Live),Marco Asensio,Pass (Live),
232,2018-01-27,La Liga,Matchweek 21,Away,Real Madrid,Valencia,Y,0.79,0.99,Right Foot,13,38,1-0,Neto,,Karim Benzema,Fouled,Toni Kroos,Pass (Live),
233,2018-01-27,La Liga,Matchweek 21,Away,Real Madrid,Valencia,Y,0.79,0.98,Right Foot,13,16,0-0,Neto,,Cristiano Ronaldo,Fouled,Karim Benzema,Pass (Live),
234,2018-01-21,La Liga,Matchweek 20,Home,Real Madrid,La Coruña,Y,0.07,0.43,Head,10,84,5-1,Rubén,Lucas Vázquez,Lucas Vázquez,Pass (Live),Dani Carvajal,Pass (Live),
235,2018-01-21,La Liga,Matchweek 20,Home,Real Madrid,La Coruña,Y,0.52,0.91,Left Foot,5,78,4-1,Rubén,Casemiro,Casemiro,Pass (Live),Gareth Bale,Pass (Live),
236,2017-12-09,La Liga,Matchweek 15,Home,Real Madrid,Sevilla,Y,0.79,0.95,Right Foot,13,31,2-0,Sergio Rico,,,Fouled,Cristiano Ronaldo,Pass (Live),
237,2017-12-09,La Liga,Matchweek 15,Home,Real Madrid,Sevilla,Y,0.35,0.74,Right Foot,14,23,1-0,Sergio Rico,Marco Asensio,Marco Asensio,Pass (Live),Luka Modrić,Pass (Live),
238,2017-12-06,Champions Lg,Group stage,Home,Real Madrid,Dortmund,Y,0.03,0.35,Right Foot,22,12,1-0,Roman Bürki,Mateo Kovačić,Mateo Kovačić,Pass (Live),Nacho,Pass (Live),
239,2017-11-25,La Liga,Matchweek 13,Home,Real Madrid,Málaga,Y,0.33,0.29,Left Foot,7,76,2-2,Roberto,,Cristiano Ronaldo,Shot,,,
240,2017-11-21,Champions Lg,Group stage,Away,Real Madrid,APOEL FC,Y,0.18,0.07,Left Foot,18,54,5-0,Nauzet Pérez,,,,,,
241,2017-11-21,Champions Lg,Group stage,Away,Real Madrid,APOEL FC,Y,0.45,0.58,Head,6,49,4-0,Nauzet Pérez,Marcelo,Marcelo,Pass (Live),Marco Asensio,Pass (Live),
242,2017-11-01,Champions Lg,Group stage,Away,Real Madrid,Tottenham,Y,0.53,0.72,Right Foot,9,80,0-3,Hugo Lloris,Borja Mayoral,Borja Mayoral,Pass (Live),Marcelo,Pass (Live),Deflected
243,2017-10-17,Champions Lg,Group stage,Home,Real Madrid,Tottenham,Y,0.79,0.99,Right Foot,13,43,0-1,Hugo Lloris,,Toni Kroos,Fouled,Karim Benzema,Pass (Live),
244,2017-10-14,La Liga,Matchweek 8,Away,Real Madrid,Getafe,Y,0.31,0.73,Right Foot,13,85,1-1,Vicente Guaita,Isco,Isco,Pass (Live),Toni Kroos,Pass (Live),
245,2017-10-07,WCQ,First round,Away,Portugal,Andorra,N,,,,,63,0-0,Josep Gómes,,,,,,
246,2017-09-26,Champions Lg,Group stage,Away,Real Madrid,Dortmund,Y,0.36,0.54,Right Foot,13,79,2-1,Roman Bürki,Luka Modrić,Luka Modrić,Pass (Live),Raphaël Varane,Pass (Live),
247,2017-09-26,Champions Lg,Group stage,Away,Real Madrid,Dortmund,Y,0.44,0.85,Left Foot,10,49,1-0,Roman Bürki,Gareth Bale,Gareth Bale,Pass (Live),Toni Kroos,Pass (Live),
248,2017-09-13,Champions Lg,Group stage,Home,Real Madrid,APOEL FC,Y,0.79,0.99,Right Foot,13,51,1-0,Boy Waterman,,,Fouled,,,
249,2017-09-13,Champions Lg,Group stage,Home,Real Madrid,APOEL FC,Y,0.36,0.97,Right Foot,5,12,0-0,Boy Waterman,Gareth Bale,Gareth Bale,Pass (Live),Isco,Pass (Live),
250,2017-08-31,WCQ,First round,Home,Portugal,Faroe Islands,Y*,,,,,64,3-1,Gunnar Nielsen,William Carvalho,,,,,
251,2017-08-31,WCQ,First round,Home,Portugal,Faroe Islands,Y*,,,,,29,1-0,Gunnar Nielsen,,,,,,
